tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
TR002-Ca	TR002-Ca:LP-DIR-T	TR002-C		HT1_0	355.7	57.6	3	4	0	0.0	6.6	943	928	K		hargrave 2017-10-03 16:15:07	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ca	TR002-Ca:LP-DIR-T	TR002-C		MT1	19.3	13.9	3	20	100	3.6	7.2	913	373	K		hargrave 2017-10-03 16:15:07	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ca	TR002-Ca:LP-DIR-T	TR002-C		HT1	15.8	27.9	3	4	100	14.2	3.7	943	928	K		hargrave 2017-10-03 16:15:07	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ca	TR002-Ca:LP-DIR-T	TR002-C		HT1_0	21.3	14.6	3	4	100	0.0	6.6	943	928	K		hargrave 2017-10-03 16:15:07	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		MT1	189.2	-6.4	3	20	-1	15.3	6.9	913	373	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1	168.8	18.3	3	4	-1	13.7	5.7	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1_0	180.8	10.9	3	4	-1	0.0	5.3	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		MT1	345.9	60.2	3	20	0	15.3	6.9	913	373	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1	254.8	78.9	3	4	0	13.7	5.7	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1_0	331.3	78.9	3	4	0	0.0	5.3	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		MT1	19.4	20.0	3	20	100	15.3	6.9	913	373	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1	39.2	47.4	3	4	100	13.7	5.7	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Da	TR002-Da:LP-DIR-T	TR002-D		HT1_0	33.8	34.3	3	4	100	0.0	5.3	943	928	K		hargrave 2017-10-05 07:53:31	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ea	TR002-Ea:LP-DIR-T	TR002-E		MT1	194.9	-11.6	1	22	-1	15.5	7.6	928	373	K		hargrave 2017-10-03 16:18:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ea	TR002-Ea:LP-DIR-T	TR002-E		MT1	346.3	47.8	1	22	0	15.5	7.6	928	373	K		hargrave 2017-10-03 16:18:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ea	TR002-Ea:LP-DIR-T	TR002-E		MT1	10.3	11.2	1	22	100	15.5	7.6	928	373	K		hargrave 2017-10-03 16:18:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		MT1	194.2	-20.2	3	20	-1	13.0	9.5	923	573	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1	180.9	-15.8	3	5	-1	12.6	9.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1_0	168.1	-19.1	3	5	-1	0.0	6.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		MT1	339.8	46.5	3	20	0	13.0	9.5	923	573	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1	321.7	53.2	3	5	0	12.6	9.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1_0	303.3	48.3	3	5	0	0.0	6.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		MT1	6.2	13.5	3	20	100	13.0	9.5	923	573	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1	4.9	26.8	3	5	100	12.6	9.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Fa	TR002-Fa:LP-DIR-T	TR002-F		HT1_0	354.2	35.5	3	5	100	0.0	6.6	949	938	K		hargrave 2017-10-03 16:19:45	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		MT1	209.1	-0.1	3	16	-1	43.0	6.3	913	673	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1	203.4	45.8	3	9	-1	20.6	19.9	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1_0	174.1	55.1	3	9	-1	0.0	6.7	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		MT1	0.7	55.2	3	16	0	43.0	6.3	913	673	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1	91.0	57.8	3	9	0	20.6	19.9	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1_0	128.1	54.6	3	9	0	0.0	6.7	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		MT1	22.0	11.0	3	16	100	43.0	6.3	913	673	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1	69.2	12.5	3	9	100	20.6	19.9	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ga	TR002-Ga:LP-DIR-T	TR002-G		HT1_0	86.2	25.5	3	9	100	0.0	6.7	955	933	K		hargrave 2017-10-05 10:02:35	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		MT1	205.5	3.8	3	15	-1	21.8	9.9	853	473	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1	210.2	29.9	3	5	-1	30.7	13.9	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1_0	175.1	42.4	3	5	-1	0.0	11.4	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		MT1	2.4	63.4	3	15	0	21.8	9.9	853	473	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1	55.6	56.8	3	5	0	30.7	13.9	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1_0	115.3	59.3	3	5	0	0.0	11.4	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		MT1	27.7	17.2	3	15	100	21.8	9.9	853	473	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1	51.7	4.8	3	5	100	30.7	13.9	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ha	TR002-Ha:LP-DIR-T	TR002-H		HT1_0	77.8	22.3	3	5	100	0.0	11.4	955	947	K		hargrave 2017-10-05 10:04:10	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		MT1	214.1	30.3	3	26	-1	23.4	7.4	945	473	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1	205.6	65.4	3	5	-1	8.8	4.7	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1_0	200.4	57.0	3	5	-1	0.0	4.5	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		MT1	44.6	57.6	3	26	0	23.4	7.4	945	473	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1	95.4	41.6	3	5	0	8.8	4.7	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1_0	92.1	50.1	3	5	0	0.0	4.5	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		MT1	45.7	5.4	3	26	100	23.4	7.4	945	473	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1	81.0	0.9	3	5	100	8.8	4.7	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Hongzixi	TR002
TR002-Ia	TR002-Ia:LP-DIR-T	TR002-I		HT1_0	74.2	6.5	3	5	100	0.0	4.5	957	949	K		hargrave 2017-10-05 10:05:40	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Hongzixi	TR002
TR004-Aa	TR004-Aa:LP-DIR-T	TR004-A		LT1	96.9	60.3	1	6	-1	84.0	2.6	673	273	K		hargrave 2017-10-03 16:25:52	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Aa	TR004-Aa:LP-DIR-T	TR004-A		LT1	346.1	47.5	1	6	0	84.0	2.6	673	273	K		hargrave 2017-10-03 16:25:52	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Aa	TR004-Aa:LP-DIR-T	TR004-A		LT1	319.9	36.3	1	6	100	84.0	2.6	673	273	K		hargrave 2017-10-03 16:25:52	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Ba	TR004-Ba:LP-DIR-T	TR004-B		LT1	126.7	58.1	1	5	-1	97.5	7.4	623	273	K		hargrave 2017-10-03 16:27:26	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Ba	TR004-Ba:LP-DIR-T	TR004-B		LT1	348.7	48.2	1	5	0	97.5	7.4	623	273	K		hargrave 2017-10-03 16:27:26	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Ba	TR004-Ba:LP-DIR-T	TR004-B		LT1	321.1	37.9	1	5	100	97.5	7.4	623	273	K		hargrave 2017-10-03 16:27:26	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Ca	TR004-Ca:LP-DIR-T	TR004-C		LT1	54.6	59.7	1	3	-1	58.6	3.2	473	273	K		hargrave 2017-10-03 16:33:38	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Ca	TR004-Ca:LP-DIR-T	TR004-C		LT1	337.0	18.4	1	3	0	58.6	3.2	473	273	K		hargrave 2017-10-03 16:33:38	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Ca	TR004-Ca:LP-DIR-T	TR004-C		LT1	330.2	7.8	1	3	100	58.6	3.2	473	273	K		hargrave 2017-10-03 16:33:38	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		LT1	112.9	56.8	4	3	-1	89.5	4.8	573	373	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		MT1	54.3	-14.1	4	5	-1	46.4	5.9	798	673	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1	344.0	-18.9	4	6	-1	12.3	19.6	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1_0	342.0	-31.1	4	6	-1	0.0	9.4	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		LT1	351.7	49.9	4	3	0	89.5	4.8	573	373	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		MT1	12.2	-34.0	4	5	0	46.4	5.9	798	673	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1	270.7	-58.1	4	6	0	12.3	19.6	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1_0	254.8	-68.3	4	6	0	0.0	9.4	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		LT1	321.6	40.5	4	3	100	89.5	4.8	573	373	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		MT1	26.6	-20.6	4	5	100	46.4	5.9	798	673	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1	331.7	-86.1	4	6	100	12.3	19.6	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Mamagou	TR004
TR004-Da	TR004-Da:LP-DIR-T	TR004-D		HT1_0	104.8	-80.7	4	6	100	0.0	9.4	949	933	K		hargrave 2017-10-03 16:35:13	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		LT1	117.8	29.4	4	4	-1	81.0	1.1	623	373	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		MT1	40.7	-24.6	4	7	-1	13.5	11.7	828	673	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		HT1	71.2	-15.5	4	8	-1	52.2	29.0	943	903	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		HT1_0	16.1	-25.1	4	8	-1	0.0	14.9	943	903	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		LT1	352.0	37.9	4	4	0	81.0	1.1	623	373	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		MT1	359.0	-53.4	4	7	0	13.5	11.7	828	673	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		HT1	6.8	-24.0	4	8	0	52.2	29.0	943	903	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Mamagou	TR004
TR004-Ea	TR004-Ea:LP-DIR-T	TR004-E		HT1_0	333.3	-72.9	4	8	0	0.0	14.9	943	903	K		hargrave 2017-10-05 10:07:15	pmagpy-3.16.0: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Mamagou	TR004
