tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T10	    4.4	160.1	 31.1 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 14:30:57	LT-T-Z:LP-DIR-T	g	10	u	8	273			pmagpy-4.2.4	1.11e-08	3.15e-10	5.06e-10	7.65e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T11	    4.2	158.2	 33.4 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 11:39:23	LT-T-Z:LP-DIR-T	g	11	u	8	273			pmagpy-4.2.4	1.13e-08	4.02e-10	6.64e-10	5.58e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T12	    2.0	161.2	 31.1 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 14:47:54	LT-T-Z:LP-DIR-T	g	12	u	8	273			pmagpy-4.2.4	1.08e-08	2.29e-10	3.04e-10	1.63e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T13	    3.4	161.0	 31.9 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:07:28	LT-T-Z:LP-DIR-T	g	13	u	8	273			pmagpy-4.2.4	1.08e-08	4.11e-10	5.77e-10	1.46e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T14	    3.5	161.0	 30.7 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 09:56:01	LT-T-Z:LP-DIR-T	g	14	u	8	273			pmagpy-4.2.4	1.04e-08	3.90e-10	5.95e-10	1.52e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T15	    3.7	161.0	 29.6 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 16:44:30	LT-T-Z:LP-DIR-T	g	15	u	8	273			pmagpy-4.2.4	1.03e-08	4.53e-10	5.89e-10	1.59e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T16	    3.8	159.4	 31.0 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:18:45	LT-T-Z:LP-DIR-T	g	16	u	8	273			pmagpy-4.2.4	1.00e-08	4.52e-10	6.06e-10	1.49e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T17	    2.9	157.7	 32.5 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 09:46:09	LT-T-Z:LP-DIR-T	g	17	u	8	273			pmagpy-4.2.4	9.96e-09	3.03e-10	4.52e-10	1.35e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T18	    3.0	157.9	 32.5 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 16:41:03	LT-T-Z:LP-DIR-T	g	18	u	8	273			pmagpy-4.2.4	9.02e-09	2.86e-10	4.31e-10	2.24e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T19	    4.4	159.7	 23.9 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 14:48:36	LT-T-Z:LP-DIR-T	g	19	u	8	273			pmagpy-4.2.4	8.31e-09	3.34e-10	4.43e-10	5.60e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T20	    3.1	170.8	 37.1 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:23:38	LT-T-Z:LP-DIR-T	g	20	u	8	273			pmagpy-4.2.4	7.43e-09	1.85e-10	4.03e-10	2.93e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T21	   19.3	141.3	 02.7 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:14:53	LT-T-Z:LP-DIR-T	g	21	u	8	273			pmagpy-4.2.4	9.39e-09	2.12e-10	5.27e-10	3.27e-09
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T22	   11.3	145.5	-45.9 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-10 17:17:01	LT-T-Z:LP-DIR-T	g	22	u	8	273			pmagpy-4.2.4	1.34e-08	5.75e-10	4.22e-10	3.89e-09
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T23	    4.8	137.4	 47.4 	0	0	0.00	0.00	23	  918.0	This study	hargrave 2018-09-10 18:05:57	LT-T-Z:LP-DIR-T	g	23	u	8	273			pmagpy-4.2.4	1.29e-08	3.05e-10	3.71e-10	1.20e-09
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T24	    4.8	162.1	 25.2 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-11 17:08:33	LT-T-Z:LP-DIR-T	g	24	u	8	273			pmagpy-4.2.4	8.77e-09	3.70e-10	3.89e-10	8.87e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T25	    2.6	153.6	-08.3 	0	0	0.00	0.00	25	  928.0	This study	hargrave 2018-09-12 17:40:05	LT-T-Z:LP-DIR-T	g	25	u	8	273			pmagpy-4.2.4	9.97e-09	2.38e-10	4.30e-10	3.09e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T26	    2.8	159.4	 26.4 	0	0	0.00	0.00	26	  933.0	This study	hargrave 2018-09-20 17:07:39	LT-T-Z:LP-DIR-T	g	26	u	8	273			pmagpy-4.2.4	9.14e-09	3.13e-10	3.77e-10	4.47e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T27	    2.2	147.5	 19.7 	0	0	0.00	0.00	27	  938.0	This study	hargrave 2018-09-21 15:47:50	LT-T-Z:LP-DIR-T	g	27	u	8	273			pmagpy-4.2.4	9.96e-09	3.81e-10	3.05e-10	3.60e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T28	    2.6	162.9	 33.9 	0	0	0.00	0.00	28	  943.0	This study	hargrave 2018-09-24 17:00:15	LT-T-Z:LP-DIR-T	g	28	u	8	273			pmagpy-4.2.4	7.50e-09	3.07e-10	2.56e-10	4.37e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T29	    2.5	140.4	 22.6 	0	0	0.00	0.00	29	  945.0	This study	hargrave 2018-09-25 15:21:52	LT-T-Z:LP-DIR-T	g	29	u	8	273			pmagpy-4.2.4	9.09e-09	3.49e-10	3.74e-10	3.65e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T30	    2.8	164.8	 28.8 	0	0	0.00	0.00	30	  947.0	This study	hargrave 2018-09-26 11:42:30	LT-T-Z:LP-DIR-T	g	30	u	8	273			pmagpy-4.2.4	7.68e-09	3.21e-10	3.01e-10	3.92e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T31	    3.3	144.5	 23.9 	0	0	0.00	0.00	31	  949.0	This study	hargrave 2018-10-04 11:38:17	LT-T-Z:LP-DIR-T	g	31	u	8	273			pmagpy-4.2.4	8.81e-09	3.16e-10	2.13e-10	5.02e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T32	    2.3	167.6	 34.5 	0	0	0.00	0.00	32	  951.0	This study	hargrave 2018-10-05 09:24:53	LT-T-Z:LP-DIR-T	g	32	u	8	273			pmagpy-4.2.4	5.61e-09	3.93e-10	1.99e-10	3.08e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T33	    5.2	142.0	 18.2 	0	0	0.00	0.00	33	  953.0	This study	hargrave 2018-10-09 11:37:46	LT-T-Z:LP-DIR-T	g	33	u	8	273			pmagpy-4.2.4	6.32e-09	4.12e-10	7.35e-10	2.19e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T34	    3.5	188.3	 13.4 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 11:29:30	LT-T-Z:LP-DIR-T	g	34	u	8	273			pmagpy-4.2.4	3.89e-09	7.46e-11	1.77e-10	1.68e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T35	    2.6	126.4	 03.8 	0	0	0.00	0.00	35	  957.0	This study	hargrave 2018-10-12 09:35:42	LT-T-Z:LP-DIR-T	g	35	u	8	273			pmagpy-4.2.4	3.55e-09	1.76e-10	2.38e-10	1.49e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T36	    4.5	232.2	 25.7 	0	0	0.00	0.00	36	  959.0	This study	hargrave 2018-10-12 17:47:38	LT-T-Z:LP-DIR-T	g	36	u	8	273			pmagpy-4.2.4	2.22e-09	8.24e-11	1.44e-10	9.29e-11
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T37	    6.5	133.7	 02.8 	0	0	0.00	0.00	37	  961.0	This study	hargrave 2018-10-19 17:16:04	LT-T-Z:LP-DIR-T	g	37	u	8	273			pmagpy-4.2.4	2.57e-09	7.08e-11	2.14e-10	2.68e-10
TR028-Aa:LP-DIR-T	TR028-Aa	TR028-Aa:LP-DIR-T38	   25.8	218.9	-29.8 	0	0	0.00	0.00	38	  963.0	This study	hargrave 2018-10-20 16:19:04	LT-T-Z:LP-DIR-T	g	38	u	8	273			pmagpy-4.2.4	1.87e-09	1.05e-10	1.52e-10	1.01e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T0	    3.2	137.7	 66.3 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 14:24:08	LT-NO:LP-DIR-T	g	39	u	8	273			pmagpy-4.2.4	1.49e-08	7.22e-10	3.54e-10	3.20e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T1	    2.6	134.6	 65.7 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 13:07:52	LT-T-Z:LP-DIR-T	g	40	u	8	273			pmagpy-4.2.4	1.42e-08	5.20e-10	3.33e-10	2.16e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T2	    1.9	136.5	 65.9 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 11:03:23	LT-T-Z:LP-DIR-T	g	41	u	8	273			pmagpy-4.2.4	1.44e-08	3.76e-10	2.36e-10	2.34e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T3	    2.4	137.6	 66.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 09:39:41	LT-T-Z:LP-DIR-T	g	42	u	8	273			pmagpy-4.2.4	1.42e-08	4.81e-10	2.75e-10	2.22e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T4	    2.5	137.8	 67.1 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-16 17:27:06	LT-T-Z:LP-DIR-T	g	43	u	8	273			pmagpy-4.2.4	1.39e-08	4.91e-10	3.15e-10	1.92e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T5	    2.4	138.5	 67.5 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 10:31:53	LT-T-Z:LP-DIR-T	g	44	u	8	273			pmagpy-4.2.4	1.38e-08	4.59e-10	3.07e-10	2.06e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T6	    2.4	137.4	 67.6 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-18 16:49:52	LT-T-Z:LP-DIR-T	g	45	u	8	273			pmagpy-4.2.4	1.36e-08	4.65e-10	2.79e-10	2.19e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T7	    2.5	137.9	 68.1 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-05-21 15:01:04	LT-T-Z:LP-DIR-T	g	46	u	8	273			pmagpy-4.2.4	1.35e-08	4.98e-10	3.09e-10	1.92e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T8	    1.4	138.7	 68.1 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 09:44:21	LT-T-Z:LP-DIR-T	g	47	u	8	273			pmagpy-4.2.4	1.34e-08	2.39e-10	2.11e-10	1.48e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T9	    1.4	137.6	 67.2 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-07-31 16:26:59	LT-T-Z:LP-DIR-T	g	48	u	8	273			pmagpy-4.2.4	1.28e-08	2.17e-10	2.25e-10	5.35e-11
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T10	    3.9	135.1	 65.2 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 14:32:31	LT-T-Z:LP-DIR-T	g	49	u	8	273			pmagpy-4.2.4	1.16e-08	2.61e-10	1.87e-10	1.64e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T11	    1.8	134.9	 68.3 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 11:40:56	LT-T-Z:LP-DIR-T	g	50	u	8	273			pmagpy-4.2.4	1.27e-08	3.15e-10	2.36e-10	9.91e-11
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T12	    3.8	137.2	 60.5 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 14:49:30	LT-T-Z:LP-DIR-T	g	51	u	8	273			pmagpy-4.2.4	9.47e-09	2.74e-10	2.57e-10	1.02e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T13	    2.3	136.5	 69.2 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:09:01	LT-T-Z:LP-DIR-T	g	52	u	8	273			pmagpy-4.2.4	1.24e-08	3.76e-10	2.89e-10	1.75e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T14	    1.4	134.9	 68.7 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 09:57:36	LT-T-Z:LP-DIR-T	g	53	u	8	273			pmagpy-4.2.4	1.23e-08	1.73e-10	2.49e-10	1.39e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T15	    1.9	135.1	 68.4 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 16:46:07	LT-T-Z:LP-DIR-T	g	54	u	8	273			pmagpy-4.2.4	1.22e-08	2.45e-10	3.21e-10	1.40e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T16	    1.8	133.4	 68.2 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:20:19	LT-T-Z:LP-DIR-T	g	55	u	8	273			pmagpy-4.2.4	1.21e-08	2.36e-10	2.91e-10	1.32e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T17	    1.4	131.1	 66.3 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 09:47:42	LT-T-Z:LP-DIR-T	g	56	u	8	273			pmagpy-4.2.4	1.21e-08	1.69e-10	2.63e-10	1.65e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T18	    1.7	128.9	 66.0 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 16:42:40	LT-T-Z:LP-DIR-T	g	57	u	8	273			pmagpy-4.2.4	1.15e-08	1.84e-10	3.19e-10	2.50e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T19	    2.0	128.5	 59.2 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 14:50:09	LT-T-Z:LP-DIR-T	g	58	u	8	273			pmagpy-4.2.4	1.06e-08	1.78e-10	3.91e-10	2.97e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T20	    2.6	140.8	 63.7 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:25:19	LT-T-Z:LP-DIR-T	g	59	u	8	273			pmagpy-4.2.4	9.09e-09	1.09e-10	4.41e-10	2.30e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T21	   10.7	143.9	 30.0 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:16:25	LT-T-Z:LP-DIR-T	g	60	u	8	273			pmagpy-4.2.4	7.02e-09	2.54e-10	5.47e-10	1.64e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T22	   13.6	161.6	-72.3 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-10 17:18:37	LT-T-Z:LP-DIR-T	g	61	u	8	273			pmagpy-4.2.4	2.06e-08	7.95e-10	9.75e-10	1.24e-08
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T23	   26.9	164.3	-74.2 	0	0	0.00	0.00	23	  918.0	This study	hargrave 2018-09-10 18:07:29	LT-T-Z:LP-DIR-T	g	62	u	8	273			pmagpy-4.2.4	2.30e-08	1.23e-09	1.12e-09	2.01e-08
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T24	    2.5	158.1	-48.3 	0	0	0.00	0.00	24	  918.0	This study	hargrave 2018-09-11 11:29:05	LT-T-Z:LP-DIR-T	g	63	u	8	273			pmagpy-4.2.4	9.30e-09	2.93e-10	2.78e-10	3.62e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T25	    6.7	147.6	 52.1 	0	0	0.00	0.00	25	  923.0	This study	hargrave 2018-09-11 17:10:05	LT-T-Z:LP-DIR-T	g	64	u	8	273			pmagpy-4.2.4	1.07e-08	4.76e-10	4.35e-10	1.29e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T26	    3.6	174.9	-79.8 	0	0	0.00	0.00	26	  928.0	This study	hargrave 2018-09-12 17:41:32	LT-T-Z:LP-DIR-T	g	65	u	8	273			pmagpy-4.2.4	6.25e-08	1.35e-09	1.57e-09	1.99e-08
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T27	    3.5	171.2	 58.8 	0	0	0.00	0.00	27	  933.0	This study	hargrave 2018-09-20 17:09:06	LT-T-Z:LP-DIR-T	g	66	u	8	273			pmagpy-4.2.4	7.45e-09	2.37e-10	4.49e-10	2.64e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T28	    1.8	136.5	 25.3 	0	0	0.00	0.00	28	  938.0	This study	hargrave 2018-09-21 15:49:17	LT-T-Z:LP-DIR-T	g	67	u	8	273			pmagpy-4.2.4	1.08e-08	3.37e-10	5.76e-10	1.47e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T29	    4.7	235.4	 58.7 	0	0	0.00	0.00	29	  943.0	This study	hargrave 2018-09-24 17:01:47	LT-T-Z:LP-DIR-T	g	68	u	8	273			pmagpy-4.2.4	8.37e-09	2.00e-10	5.64e-10	3.46e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T30	    1.5	110.9	 24.0 	0	0	0.00	0.00	30	  945.0	This study	hargrave 2018-09-25 15:23:25	LT-T-Z:LP-DIR-T	g	69	u	8	273			pmagpy-4.2.4	1.42e-08	1.87e-10	8.22e-10	3.73e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T31	    7.5	243.7	 38.9 	0	0	0.00	0.00	31	  947.0	This study	hargrave 2018-09-26 11:44:03	LT-T-Z:LP-DIR-T	g	70	u	8	273			pmagpy-4.2.4	8.07e-09	3.76e-10	8.71e-10	5.09e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T32	    2.0	076.2	 38.5 	0	0	0.00	0.00	32	  949.0	This study	hargrave 2018-10-04 11:39:50	LT-T-Z:LP-DIR-T	g	71	u	8	273			pmagpy-4.2.4	1.07e-08	1.11e-10	3.19e-10	6.10e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T33	    3.7	269.3	 33.4 	0	0	0.00	0.00	33	  951.0	This study	hargrave 2018-10-05 09:26:20	LT-T-Z:LP-DIR-T	g	72	u	8	273			pmagpy-4.2.4	8.93e-09	5.03e-10	3.82e-10	1.13e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T34	    7.2	092.2	 11.1 	0	0	0.00	0.00	34	  953.0	This study	hargrave 2018-10-09 11:39:24	LT-T-Z:LP-DIR-T	g	73	u	8	273			pmagpy-4.2.4	1.04e-08	8.70e-10	3.11e-09	4.02e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T35	    3.4	106.6	 00.8 	0	0	0.00	0.00	35	  955.0	This study	hargrave 2018-10-11 11:30:58	LT-T-Z:LP-DIR-T	g	74	u	8	273			pmagpy-4.2.4	1.38e-08	8.97e-10	7.91e-10	4.86e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T36	    5.1	338.9	 08.2 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 09:37:10	LT-T-Z:LP-DIR-T	g	75	u	8	273			pmagpy-4.2.4	9.19e-09	7.70e-10	9.14e-10	4.10e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T37	    2.3	086.1	 09.4 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-12 17:49:05	LT-T-Z:LP-DIR-T	g	76	u	8	273			pmagpy-4.2.4	1.03e-08	1.92e-10	7.01e-10	3.50e-10
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T38	   44.3	326.1	-34.9 	0	0	0.00	0.00	38	  961.0	This study	hargrave 2018-10-19 17:17:18	LT-T-Z:LP-DIR-T	g	77	u	8	273			pmagpy-4.2.4	1.19e-08	1.60e-09	1.36e-09	1.16e-08
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T39	   13.3	321.2	-53.0 	0	0	0.00	0.00	39	  961.0	This study	hargrave 2018-10-20 10:27:01	LT-T-Z:LP-DIR-T	g	78	u	8	273			pmagpy-4.2.4	1.71e-08	1.06e-09	7.20e-10	5.53e-09
TR028-Ba:LP-DIR-T	TR028-Ba	TR028-Ba:LP-DIR-T40	   11.8	084.7	 04.0 	0	0	0.00	0.00	40	  963.0	This study	hargrave 2018-10-20 16:20:19	LT-T-Z:LP-DIR-T	g	79	u	8	273			pmagpy-4.2.4	9.50e-09	7.78e-10	7.19e-10	1.81e-09
TR028-Ca:LP-DIR-T	TR028-Ca	TR028-Ca:LP-DIR-T0	    2.8	172.8	 10.6 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 14:26:55	LT-NO:LP-DIR-T	g	80	u	8	273			pmagpy-4.2.4	3.61e-08	4.98e-10	1.53e-09	9.18e-10
TR028-Ca:LP-DIR-T	TR028-Ca	TR028-Ca:LP-DIR-T1	    2.5	173.0	 09.6 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 13:10:48	LT-T-Z:LP-DIR-T	g	81	u	8	273			pmagpy-4.2.4	3.56e-08	4.34e-10	5.72e-10	1.46e-09
